title_year,genres,color,duration,director_facebook_likes,actor_1_facebook_likes,actor_2_facebook_likes,actor_3_facebook_likes,cast_total_facebook_likes,movie_facebook_likes,num_critic_for_reviews,num_voted_users,facenumber_in_poster,num_user_for_reviews,language,gross,budget,imdb_score,aspect_ratio
1990,Adventure|Comedy|Sci-Fi,Color,100,32,610,232,175,1441,710,16,2580,1,54,English,15369573,3000000,5.3,1.85
1976,Comedy|Thriller,Color,120,13000,897,844,416,2811,609,67,15293,1,111,English,,4490375,6.8,1.85
1960,Comedy|Drama|Romance, Black and White,125,0,516,417,180,1328,0,183,109335,2,241,English,,3000000,8.3,2.35
1993,Fantasy|Horror|Thriller,Color,91,18,935,805,307,2899,949,112,19331,0,317,English,15935068,2500000,4.3,1.85
1966,Thriller,Color,128,13000,18,16,14,70,933,64,18656,1,137,English,,6000000,6.7,1.85
2005,Comedy|Documentary|Music,Color,100,1000,989,744,220,2165,635,114,7721,0,72,English,11694528,3000000,7.2,1.85
2015,Western,Color,84,85,13000,884,748,14696,0,246,27650,2,88,English,229094,,6.9,1.66
1985,Comedy|Drama|Music,Color,97,78,685,178,77,1163,889,7,1361,0,16,English,,3000000,6.6,
2009,Action|Comedy|Crime,Color,84,23,1000,927,706,4815,545,49,8265,3,20,English,10017041,3000000,5.9,1.85
1960,Drama,Color,146,174,556,422,125,1444,808,42,7998,1,81,English,,3000000,7.9,1.66
1961,Drama|War, Black and White,186,176,877,862,760,3847,0,73,44457,0,176,English,,3000000,8.3,1.75
1999,Comedy,Color,94,9,927,209,200,1936,143,16,1004,3,8,English,9016377,,5.2,1.85
,Animation|Comedy,Color,11,,11,0,0,11,1000,38,32923,0,75,English,,,7.8,1.33
1948,Action|Adventure|Romance|Western, Black and White,126,393,862,376,281,2269,0,91,21316,0,162,English,,3000000,7.8,1.37
2006,Comedy,Color,99,18,939,407,233,2321,837,37,8279,0,101,English,7059537,3000000,3,1.85
2013,Drama|Romance,Color,109,0,140,63,48,328,62000,405,95362,1,270,English,8114507,3000000,7.9,1.85
1987,Comedy|Fantasy,Color,95,4,641,168,152,1389,491,29,8465,1,65,English,7888703,3000000,3.2,1.85
1988,Action|Fantasy|Horror|Sci-Fi|Thriller,Color,97,152,674,174,135,1395,812,81,9502,1,100,English,7282851,3000000,6.5,1.85
2004,Drama,Color,94,78,912,637,469,3049,187,17,806,0,23,English,6879730,,6.9,
2002,Comedy|Drama,Color,90,15,953,625,453,2510,595,75,6000,1,109,English,5844929,3000000,7,1.85
,Drama|War,Color,197,,578,476,110,1400,367,,299,0,1,English,,15000000,7.4,
2005,Drama|Romance,Color,117,375,1000,329,31,1394,0,91,12560,0,147,Hindi,3222857,,7.8,2.35
1999,Comedy|Drama,Color,96,70,883,183,163,1616,1000,82,14548,0,161,English,4170647,1900000,6.9,1.85
2000,Comedy|Romance,Color,82,0,472,324,51,858,131,48,3665,1,81,English,4142507,3000000,4.4,1.85
1996,Crime|Drama|History|Romance,Color,109,300,729,257,200,1292,0,33,8239,0,92,English,4109095,3000000,6,1.85
2010,Comedy|Drama,Color,90,132,1000,864,547,3692,0,133,9808,0,53,English,4033268,,6.6,2.35
1971,Family|Fantasy|Musical,Color,89,21,240,177,124,1011,0,104,128334,1,349,English,,3000000,7.8,1.33
1993,Fantasy|Horror,Color,98,16,687,233,222,1806,217,22,3943,0,49,English,3902679,3000000,5.3,1.66
1997,Comedy|Crime,Color,95,45,578,341,267,1363,417,30,8005,0,49,English,3559990,3000000,5.3,1.85
1978,Drama|Romance,Color,94,0,820,350,180,1618,0,112,37594,0,181,English,,3000000,8,1.85
2001,Drama,Color,104,11,11000,813,194,12250,430,79,8603,2,115,English,3287435,4500000,7.1,1.85
1999,Comedy|Crime|Thriller,Color,87,18,3000,2000,844,9555,0,49,18711,3,183,English,3071947,3500000,5.4,1.85
1996,Biography|Drama,Color,108,232,10000,721,353,11459,0,42,15885,4,78,English,2961991,3300000,6.9,1.85
2012,Comedy|Drama|Romance, Black and White,86,387,962,481,270,2260,11000,345,43982,0,139,English,4063238,,7.4,1.85
2005,Crime|Drama,Color,94,151,113,64,29,278,0,152,25063,1,177,Zulu,2912363,3000000,7.3,2.35
1998,Comedy|Drama,Color,134,377,22000,11000,812,36859,0,148,55329,9,499,English,3000000,3000000,7.8,1.85
2003,Comedy|Documentary,Color,89,269,489,26,24,539,26,23,761,1,14,English,2223990,3000000,6.6,1.85
2014,Comedy|Drama|Horror,Color,102,0,40000,3000,387,43810,20000,254,31089,0,261,English,1821983,3000000,5.4,2.35
2003,Drama|Mystery|Thriller,Color,120,0,717,78,38,852,43000,305,356181,0,809,Korean,2181290,3000000,8.4,2.35
2010,Drama|Family,Color,110,13,439,399,221,1567,0,19,3942,0,65,English,2848578,3500000,6.3,1.78
2011,Action|Comedy|Thriller,Color,86,59,694,324,104,1249,37000,272,37495,4,230,English,703002,3000000,6.1,2.35
2016,Action|Comedy,Color,101,0,574,327,165,1335,174,5,368,2,8,English,3105269,3000000,5,
1996,Comedy|Crime|Drama|Thriller,Color,102,9,904,281,221,1663,0,65,22246,1,196,English,,3000000,6.9,1.85
2006,Drama|Family|Western,Color,87,84,702,366,331,2715,76,5,1289,0,18,,252726,3000000,7.2,
2009,Drama,Color,123,121,13000,260,168,13636,0,248,47385,0,112,English,373060,,7.3,1.33
2011,Comedy|Drama|Romance,Color,99,89,962,476,322,2452,0,152,7625,5,54,English,1007535,,5.7,1.85
,Horror|Sci-Fi|Thriller,Color,173,,723,539,476,3149,518,10,2011,3,33,English,,,5,1.78
2012,Comedy|Romance,Color,87,21,4000,3000,416,8353,0,156,37156,3,129,English,418268,3000000,5.3,2.35
,Comedy|Drama|Horror|Sci-Fi|Thriller,Color,44,,786,341,246,1551,3000,7,2948,0,28,English,,,7.9,16
2004,Drama|Family|Music,Color,120,40,912,750,249,2330,47,1,758,2,27,English,,,5,
2012,Comedy,Color,93,78,536,317,197,1467,0,82,7988,3,71,English,200803,3000000,5.3,1.78
2014,Crime|Drama|Thriller,Color,111,81,3000,571,81,3784,0,175,48562,1,145,English,33631221,25000000,6,2.35
,Drama,Color,60,,40,37,23,158,450,4,437,0,20,English,,,7.6,1.33
2004,Comedy|Drama|Romance|Sport,Color,98,7,289,38,17,362,442,40,11074,0,56,German,95016,2700000,7.4,1.85
2011,Drama|History|War,Color,100,27,1000,902,847,4374,348,8,266,1,8,English,73678,3000000,5.9,
2009,Horror|Thriller,Color,88,26,487,298,236,1495,0,63,4122,0,48,English,143000,5000000,4.1,2.35
1999,Comedy|Drama,Color,97,700,599,325,56,1030,117,20,1238,1,25,English,39852,3000000,6.7,1.85
2011,Drama|Sci-Fi|Thriller,Color,122,87,2000,683,605,4920,0,174,30511,4,226,English,22000,3000000,5.8,2.35
2009,Drama|Horror|Romance,Color,86,0,767,122,77,975,580,90,2437,0,31,English,128937,,6.2,1.85
2015,Horror|Thriller,Color,83,8,798,634,617,4756,0,58,7358,1,39,English,,3000000,5.3,
2005,Comedy,Color,80,0,231,27,19,313,48,14,1257,1,24,English,,3000000,3.3,1.78
2010,Adventure|Family|Fantasy,Color,108,13000,40000,25000,11000,79957,24000,451,306336,0,736,English,334185206,200000000,6.5,1.85
2009,Comedy,Color,90,66,1000,975,452,3882,54,,62,1,1,English,,3000000,6.2,1.85
2009,Drama,Color,96,15,433,396,357,1929,448,21,2280,2,14,English,5005,3000000,5.9,
2013,Action|Drama|Thriller,Color,85,74,652,124,47,844,433,9,1370,3,9,English,,3000000,5.5,2.35
2014,Comedy,Color,83,136,3000,1000,975,7191,0,98,16987,2,85,English,,,5.5,1.85
2013,Comedy,Color,80,19,319,302,73,845,2000,29,2978,0,13,English,,3000000,2.6,1.85
2011,Action|Drama|Sport,Color,90,2000,2000,606,454,3666,6000,23,13599,3,30,English,,3000000,5.8,1.85
1967,Crime|Thriller,Color,92,128,756,754,480,2715,3000,87,13640,0,128,English,,3000000,7.4,2.35
2009,Comedy,Color,100,3,1000,810,382,2890,32,2,118,0,1,Italian,,3000000,5.1,
2013,Thriller,Color,88,8,2000,715,471,4469,406,17,704,0,9,English,,800000,5.2,2.35
2014,Drama|Horror|Mystery|Thriller,,95,39,1000,747,375,3024,395,7,976,2,15,English,,3000000,4.8,
2015,Thriller,Color,82,9,904,779,648,4092,398,6,520,4,8,English,,3000000,3.9,
1988,Adventure|Crime|Drama,Color,97,96,201,39,37,277,37,9,240,1,9,English,,3000000,6.2,1.85
2015,Drama|Family|Fantasy|Romance,Color,105,0,2000,520,502,4671,56000,343,103749,1,323,English,201148159,95000000,7,2.35
2009,Action|Adventure|Crime|Drama,Color,94,0,854,602,356,1989,229,11,706,3,14,English,,3000000,6.2,1.78
2010,Comedy|Drama|Romance,Color,95,7,2000,536,463,3648,480,34,3443,2,20,English,,,5.9,1.85
1998,Drama,Color,113,179,119,14,11,167,0,71,28951,0,257,Portuguese,5595428,2900000,8,2.35
1961,Comedy|Drama,Color,136,964,931,416,248,2167,612,21,4313,2,40,English,,2900000,7.3,2.35
2015,Action|Crime,Color,80,81,640,277,214,1517,968,28,2425,1,31,English,,3000000,4.9,
2005,Comedy|Romance,Color,105,39,267,225,183,1231,88,35,746,8,27,English,3123749,1500000,6.5,1.85
2014,Drama|Horror|Mystery|Thriller,Color,90,35,216,158,21,423,421,30,2157,0,15,English,,3000000,4.3,
2010,Documentary,Color,93,4,875,412,394,2305,0,73,5695,0,23,English,100675,3000000,6.4,
1976,Fantasy|Horror|Mystery,Color,107,503,264,139,108,673,7000,154,80961,2,310,English,,2800000,7.6,2.35
2003,Horror,Color,89,192,447,236,142,923,0,251,55040,1,539,French,3645438,2200000,6.8,2.35
2010,Comedy|Drama|Romance|Sci-Fi,Color,90,18,130,96,39,362,0,57,4173,1,32,English,,,6.1,1.85
2015,Action|Horror|Thriller,Color,89,6,679,234,29,964,369,14,859,0,17,English,,3000000,4,2.35
2005,Crime|Drama|Music,Color,116,153,275,247,165,727,0,159,33567,1,206,English,22201636,8000000,7.4,1.85
1959,Comedy|Music|Romance, Black and White,120,0,105,103,102,527,10000,181,175196,2,350,English,25000000,2883848,8.3,1.66
1988,Horror,Color,88,152,935,448,181,1855,0,110,21359,0,270,English,19170001,2800000,5.3,1.85
1939,Adventure|Family|Fantasy|Musical, Black and White,102,149,695,421,357,2509,14000,213,291875,3,533,English,22202612,2800000,8.1,1.37
1974,Comedy, Black and White,106,0,1000,595,481,2703,14000,129,112671,0,315,English,86300000,2800000,8,1.85
2007,Horror,Color,95,0,569,529,192,1797,0,280,40800,0,332,English,952620,2000000,5.7,1.85
2006,Comedy|Drama|Romance,Color,144,124,464,426,327,1761,349,15,27569,0,106,Hindi,,120000000,8.2,2.35
1997,Drama,Color,113,9,402,222,42,787,381,61,5744,1,57,English,9054736,2700000,7.1,1.66
1979,Adventure|Family|Sport,Color,118,19,481,81,48,681,0,33,8856,0,90,English,,2700000,7.4,1.85
2015,Romance,Color,141,2,258,85,32,434,50,1,745,2,8,Panjabi,,3000000,6.6,
2008,Action|Adventure|Animation|Comedy|Sci-Fi,Color,90,0,122,33,13,197,77,2,1828,0,6,Danish,,,5.7,1.85
1963,Adventure|Comedy|Romance,Color,109,673,756,370,359,1949,573,27,5786,1,65,English,,2686585,6.9,1.85
1996,Comedy|Drama,Color,95,53,20,3,2,25,121,19,1470,0,5,Dutch,,2650000,7,1.85
1943,Drama|Fantasy|Romance|War, Black and White,122,149,760,675,315,2555,116,9,1553,0,27,English,,2627000,7,1.37
1974,Comedy|Western,Color,93,0,1000,1000,628,4701,12000,121,95294,0,363,English,119500000,2600000,7.8,2.35
1984,Horror|Thriller,Color,97,17,158,84,74,467,0,166,29488,0,326,English,32600000,1800000,5.9,1.85
2013,Drama, Black and White,82,84,88,64,46,205,17000,269,34643,1,123,Polish,3826455,,7.4,1.33
1987,Drama|Romance,Color,140,133,443,249,239,1269,963,29,10755,1,69,English,3130592,2600000,7.8,1.66
2006,Comedy|Sport,Color,86,3,833,549,327,2753,323,20,6930,2,53,English,475000,2800000,6,
1999,Drama|Sci-Fi|Thriller,Color,109,7,40000,9000,1000,52621,1000,107,45500,0,260,English,10654581,34000000,5.3,1.85
2004,Documentary|History|Sport,Color,105,147,52,52,28,179,0,74,3849,1,37,English,2276368,,7.9,
2007,Horror|Mystery|Sci-Fi|Thriller,Color,66,76,123,76,36,239,0,173,40878,0,124,Spanish,38108,2600000,7.2,1.85
2009,Action|Adventure|Comedy,Color,99,0,11,4,4,19,30,5,1418,1,4,Mandarin,,15000000,7.4,2.35
2007,Horror|Thriller,Color,100,6,331,272,209,1082,254,66,5012,1,47,English,,2600000,5.3,1.85
1952,Comedy|Musical|Romance,Color,103,134,804,786,390,2510,0,169,150020,0,568,English,,2540800,8.3,1.37
2010,Documentary,Color,97,65,65,2,0,67,10000,13,6429,2,25,English,,2500000,7.6,
2013,Comedy|Fantasy,Color,86,89,713,584,555,3421,0,129,34620,6,107,English,40041683,2500000,5.1,1.85
2012,Documentary,Color,87,67,871,118,67,1111,0,30,9010,0,199,English,33349949,2500000,5.1,1.85
2009,Horror,Color,119,0,908,764,593,3226,3000,220,36372,0,491,English,33386128,15000000,4.9,1.85
1996,Comedy|Drama|Music,Color,149,15000,15000,9000,982,28713,0,75,50311,6,212,English,25809813,26000000,6.9,1.37
1982,Horror|Mystery|Sci-Fi,Color,98,24,381,128,67,684,0,162,28589,0,532,English,14400000,2500000,4.6,2.35
1971,Action|Sci-Fi,Color,98,11,595,521,450,2373,819,74,23546,0,92,English,,2500000,6.3,2.35
1963,Drama, Black and White,112,58,617,189,124,1141,1000,65,15277,0,120,English,,2500000,7.9,2.35
2013,Comedy|Documentary,Color,75,15,1000,309,36,1385,0,26,6062,0,30,English,32230907,2500000,6.7,1.85
1991,Drama,Color,104,835,18000,595,535,19923,0,63,36996,2,153,English,6401336,2500000,7.1,1.78
2004,Comedy|Drama|Romance,Color,102,0,625,379,294,1655,0,205,187595,3,978,English,26781723,2500000,7.6,2.35
1995,Drama|Romance,Color,105,0,15,12,4,36,22000,121,183288,1,395,English,5400000,2500000,8.1,1.85
2003,Action|Drama|Horror|Thriller,Color,99,0,50,16,6,79,39,9,1003,0,5,French,,3200000,6.6,1.85
1999,Drama,Color,107,7,745,631,442,2125,500,74,6221,1,87,English,1282084,2500000,7,2.35
2004,Comedy|Drama|Romance,Color,96,13,643,265,209,1396,774,54,7776,0,84,English,1186323,,7.6,1.85
2007,Drama,Color,101,34,56,41,40,150,430,80,2560,1,29,English,1094998,,6.7,2.35
2012,Comedy|Crime|Drama|Sci-Fi,Color,89,14,902,291,215,1980,13000,252,52509,3,84,English,3325638,2500000,7.1,2.35
2003,Drama|Romance,Color,106,148,900,648,471,2972,0,72,21202,1,134,English,395592,2000000,7.6,1.85
2013,Comedy|Drama|Romance,Color,95,53,8000,1000,478,10040,10000,220,105591,1,178,English,6851969,2500000,7.1,2.35
1990,Comedy|Family|Musical|Romance|Short,Color,34,19,882,577,362,1967,16,1,97,0,2,English,333658,34000,7.1,
2008,Comedy|Documentary|War,Color,101,119,334,4,0,338,24000,197,52286,1,345,English,12995673,2500000,7.7,1.78
2008,Documentary,Color,112,9,860,130,125,1252,588,14,578,0,34,English,173783,2500000,7.6,1.85
2006,Drama,Color,100,10,655,157,107,1064,144,3,91,7,3,English,118666,2500000,6.6,1.85
2004,Comedy|Sport, Black and White,92,43,989,939,936,4730,0,191,185345,0,392,English,114324072,20000000,6.7,2.35
2006,Comedy|Drama|Family,Color,100,0,640,261,249,1491,140,18,806,1,18,English,71904,2500000,5.7,1.85
2010,Documentary,Color,80,0,191,12,5,210,0,28,1138,0,30,English,99851,2500000,7.1,1.78
2008,Comedy|Drama|Romance,Color,106,8,611,397,315,1739,0,22,4820,2,26,English,115504,14000000,6.2,2.35
2000,Horror|Thriller,Color,103,24,127,10,10,163,560,62,10220,0,110,German,5725,8400000,6.1,2.35
2008,Drama|Romance|Sci-Fi|Thriller,Color,90,8,426,399,35,862,0,47,5699,0,40,Spanish,75727,2500000,5.9,1.85
2010,Comedy|Crime|Drama,Color,96,571,2000,973,370,4590,19000,238,61787,0,203,English,322157,2500000,6.8,1.85
2010,Comedy|Drama|Family|Romance,Color,89,20,794,607,555,2579,190,2,858,2,7,English,,2500000,5.8,
2015,Comedy|Horror,Color,87,2,968,625,577,3157,0,95,3119,0,23,English,,2500000,5,2.35
2016,Horror,Color,94,0,1000,677,442,2406,89,10,63,1,2,English,,3500000,6.3,
1996,Drama|History,Color,120,0,1000,748,702,5963,352,28,4100,10,35,English,5731103,2400000,6.8,1.85
2006,Drama|Horror|Mystery|Thriller,Color,101,9,973,872,201,2306,250,25,4057,0,90,English,978908,2400000,5.1,2.35
2006,Adventure|Comedy|Sci-Fi,Color,84,406,586,497,233,1490,79000,121,108052,0,434,English,438653,,6.6,1.85
2015,Crime|Drama,,110,0,490,159,109,881,0,10,1510,0,26,English,,2500000,5,
2006,Crime|Drama,Color,101,222,1000,788,698,3282,11000,172,99177,0,192,English,327919,1500000,7.7,1.85
2012,Comedy|Sci-Fi,Color,101,15,844,722,663,3132,0,20,2753,0,82,English,,2500000,3.1,2.35
1944,Comedy|Musical,Color,101,24,675,659,226,1627,144,8,1079,2,28,English,,2361000,6.5,1.37
2011,Drama|Musical,Color,105,29,847,618,76,1668,566,8,1015,0,10,English,178739,2450000,3.9,1.85
1998,Comedy|Drama|Family,Color,97,23,982,599,326,2580,500,15,2189,0,63,English,565592,,6.8,1.85
1951,Drama|Family|Musical|Romance,Color,108,24,960,715,244,2329,438,14,3538,3,46,English,,2295429,7,1.33
2010,Drama,Color,95,535,1000,646,608,3586,279,12,440,4,9,English,27012,,5.9,2.35
2014,Thriller,Color,108,14,2000,1000,826,4385,0,48,6025,2,28,English,,,5.8,
1987,Adventure|Animation|Comedy|Family|Fantasy|Musical,Color,90,115,11000,516,385,12359,0,17,19650,0,62,English,,2300000,7.3,
1940,Animation|Family|Fantasy|Music,Color,120,11,16,0,,16,3000,99,71321,0,230,English,76400000,2280000,7.8,1.37
1971,Action|Crime|Drama|Thriller,Color,104,607,813,165,109,1196,0,138,82476,0,280,English,,1800000,7.8,1.85
2014,Drama|Thriller,Color,90,37,210,0,0,210,224,,44,1,3,English,,2500000,6.9,
1982,Horror|Thriller,Color,91,49,72,31,20,174,0,235,31952,0,372,English,36200000,4000000,5.7,2.35
1985,Horror|Mystery|Thriller,Color,92,13,42,27,17,170,1000,160,22521,0,342,English,21300000,2200000,4.7,1.85
2007,Drama,Color,117,84,861,425,275,2161,285,18,1573,0,29,English,379643,2200000,5.9,1.85
2015,Drama,Color,120,16,2000,848,835,6752,13000,11,4977,5,63,English,12985267,2300000,5.9,
2008,Thriller,Color,90,0,676,399,306,1651,77,11,1118,2,9,English,,2200000,4.3,
1945,Drama, Black and White,119,10,509,284,275,1490,68,7,1314,0,29,English,,2160000,7.5,1.37
2015,Drama|Thriller,Color,90,0,1000,800,708,3799,452,5,1351,2,4,English,,,4.8,
2005,Comedy|Drama|Romance,Color,90,11,114,79,18,244,172,10,480,3,14,English,,1200000,5.8,1.85
2014,Comedy|Music|Romance,Color,97,5,3000,938,782,6085,107,5,485,5,6,English,,2400000,5.3,
2007,Action|Comedy|Horror,Color,90,10,371,52,42,558,870,95,5187,2,46,English,,2500000,6,1.85
1946,Drama|Romance|War, Black and White,172,355,749,208,188,1941,0,97,40359,5,235,English,23650000,2100000,8.1,1.37
2001,Biography|Crime|Drama,Color,115,184,730,648,551,3293,0,76,29424,0,336,English,510092,,7,1.85
2001,Comedy|Drama,Color,89,16,117,21,14,155,0,67,12244,0,95,Norwegian,313436,15500000,7.6,1.85
2015,Crime|Drama,Color,125,7,128,22,17,214,305,4,22,0,1,English,3330,2100000,7.2,2.35
2007,Horror,Color,78,57,120,9,7,145,15000,252,131462,0,374,Spanish,,1500000,7.5,1.85
2010,Drama,Color,89,15,919,718,650,3873,162,,544,1,4,English,,2100000,6.3,1.78
2015,Comedy|Drama|Mystery|Romance|Thriller,Color,100,0,749,354,338,1814,14,1,6,0,1,English,,2100000,6.7,2.39
2015,Horror|Sci-Fi|Thriller,Color,77,0,846,366,260,2044,275,33,1355,0,21,English,,,4.8,
2015,Adventure|Drama|Western,Color,81,7,412,308,106,1020,380,19,1274,1,17,English,,2100000,5.5,2.35
1963,Action|Adventure|Thriller,Color,115,92,559,201,177,1456,0,167,89403,0,358,English,24800000,2000000,7.5,1.37
1989,Action|Comedy|Horror|Sci-Fi,Color,96,6,40,30,14,99,321,49,4663,2,40,English,792966,2300000,5.1,1.33
,Crime|Drama|Mystery,Color,60,,480,360,213,1736,763,1,2258,1,24,English,,,7.4,1.33
1973,Comedy|Sci-Fi,Color,89,11000,11000,66,45,11192,0,66,33335,0,128,English,,2000000,7.3,1.85
2014,Horror|Mystery,Color,100,421,314,189,159,1062,45000,533,112899,0,631,English,14673301,2000000,6.9,2.35
1972,Comedy, Black and White,88,11000,11000,300,258,12034,0,50,31077,5,78,English,,2000000,6.8,1.85
1962,Crime|Drama, Black and White,129,89,3000,226,161,3833,15000,127,215086,0,471,English,,2000000,8.4,1.85
1981,Action|Adventure|Sci-Fi|Thriller, Black and White,87,750,745,531,41,1396,0,177,133966,0,294,English,9003011,2000000,7.6,2.35
1994,Action|Comedy,Color,102,32,483,147,75,768,0,77,34520,1,146,Cantonese,11546543,2000000,7.6,2.35
1962,Crime|Drama|Romance, Black and White,152,0,618,367,177,1404,0,103,67825,0,207,English,,2000000,7.7,1.66
1999,Biography|Crime|Drama|Romance,Color,118,108,173,148,103,563,0,123,77551,0,434,English,11533945,2000000,7.6,1.85
2011,Drama|Horror|Mystery|Thriller,Color,86,9,120,44,32,218,0,218,18566,0,154,English,12555230,2000000,5.3,1.85
2006,Drama|Thriller,Color,137,207,380,284,155,927,39000,215,259379,3,407,German,11284657,2000000,8.5,2.35
2011,Drama,Color,129,589,690,589,341,2300,10000,34,15401,7,175,English,34522221,2000000,7,2.35
1961,Drama|Sport, Black and White,134,31,654,491,366,2290,0,100,62860,1,167,English,,2000000,8,2.35
1940,Adventure|Drama|Romance|Western, Black and White,119,6,1000,760,380,2555,236,12,2269,8,34,English,,1614000,7.1,1.37
2003,Animation|Comedy|Drama,Color,80,162,23,6,0,29,0,167,42462,0,312,French,7002255,9500000,7.8,1.66
1998,Comedy|Drama,Color,89,149,912,752,580,3163,0,56,8224,3,132,English,6719300,2000000,7.2,1.85
2003,Biography|Comedy|Drama,Color,101,30,14000,119,92,14412,0,180,41999,0,226,English,6003587,,7.5,1.85
2004,Drama|Romance,Color,80,0,50,8,3,65,13000,211,168398,0,492,English,5792822,2700000,8,1.85
2000,Drama|Thriller,Color,115,0,85,79,35,318,11000,157,173551,0,361,Spanish,5383834,2000000,8.1,1.85
2003,Drama,Color,100,308,1000,482,374,2186,0,126,68222,2,545,English,4599680,1500000,6.8,1.85
1947,Drama|Romance, Black and White,118,603,936,297,167,1846,0,61,10791,3,113,English,,2000000,7.4,1.37
2010,Drama,Color,100,81,34000,248,179,34446,20000,365,111658,2,297,English,6531491,2000000,7.2,1.85
2003,Adventure|Documentary|Drama|Sport,Color,106,162,21,5,3,29,0,121,26926,0,156,English,4581222,,8.1,1.85
1938,Drama|Musical|Romance, Black and White,106,85,480,392,300,1833,60,10,1381,2,29,English,,2000000,7,1.37
2005,Comedy|Drama,Color,91,244,538,363,244,1349,0,151,31130,0,243,English,3885134,2000000,7.4,1.85
2010,Crime|Documentary,Color,105,117,13000,125,18,13145,63000,171,55382,0,129,English,4311834,,8.3,2.35
2015,Drama|Music|Romance,Color,96,31,804,625,328,3013,0,158,20885,0,60,English,3590010,2000000,6.1,1.85
1999,Action|Crime|Drama|Thriller,Color,116,0,251,147,116,675,0,167,70084,1,346,English,3300230,,7.5,1.85
